sku,gtin,identifier,title,description,slug,price,sale_price,brand,condition,photo,gallery,product_type,quantity,weight,measure,length,width,height,google_product_category,meta_tag,meta_description,show_in_feed
A03-D1TBSATA=,,No,A03-D1TBSATA= - Cisco 1TB 7200RPM SATA 6GB/s 2.5-inch Hard Drive,A03-D1TBSATA= - Cisco 1TB 7200RPM SATA 6GB/s Hot-Pluggable 64MB Cache 2.5-inch Hard Drive,a03-d1tbsata-cisco-systems-inc-server-hard-drive,162.93,,Cisco Systems Inc,Refurbished,A03-D1TBSATA.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,A03-D1TBSATA= Cisco Systems Inc Server Hard Drive,,0
UCS-HD600G15KS2-E,,No,UCS-HD600G15KS2-E - Cisco 600GB 15000RPM SAS 6GB/s 2.5-inch Hard Drive,UCS-HD600G15KS2-E - Cisco 600GB 15000RPM SAS 6GB/s Hot-Swappable 2.5-inch SFF Hard Drive,ucs-hd600g15ks2-e-cisco-systems-inc-server-hard-drive,162.93,,Cisco Systems Inc,Refurbished,UCS-HD600G15KS2-E.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD600G15KS2-E Cisco Systems Inc Server Hard Drive,,0
UCS-HDD300GI2F105,,No,UCS-HDD300GI2F105 - Cisco 300GB 15000RPM SAS 6G 2.5-inch Hard Drive,UCS-HDD300GI2F105 - Cisco 300GB 15000RPM SAS 6GB/s Hot-Pluggable 2.5-inch SFF Hard Drive,ucs-hdd300gi2f105-cisco-systems-inc-server-hard-drive,53.62,,Cisco Systems Inc,Refurbished,UCS-HDD300GI2F105.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HDD300GI2F105 Cisco Systems Inc Server Hard Drive,,0
UCS-HD12T10KS2-E,,No,UCS-HD12T10KS2-E - Cisco 1.2TB 10000RPM SAS 6G 2.5-inch Hard Drive,UCS-HD12T10KS2-E - Cisco 1.2TB 10000RPM SAS 6GB/s Hot-Swappable 2.5-inch SFF Hard Drive,ucs-hd12t10ks2-e-cisco-systems-inc-server-hard-drive,253.7,,Cisco Systems Inc,Refurbished,UCS-HD12T10KS2-E.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD12T10KS2-E Cisco Systems Inc Server Hard Drive,,0
UCS-HD12TB10KHY-E=,,No,UCS-HD12TB10KHY-E= - Cisco 1.2TB 10000RPM SAS 12G 3.5-inch Hard Drive,UCS-HD12TB10KHY-E= - Cisco 1.2TB 10000RPM SAS 12GB/s Hot-Swappable 3.5-inch Hard Drive,ucs-hd12tb10khy-e-cisco-systems-inc-server-hard-drive,808.61,,Cisco Systems Inc,Refurbished,UCS-HD12TB10KHY-E.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD12TB10KHY-E= Cisco Systems Inc Server Hard Drive,,0
UCS-HD12TB10K12G,,No,UCS-HD12TB10K12G - Cisco 1.2TB 10000RPM SAS 12G 2.5-inch Hard Drive,UCS-HD12TB10K12G - Cisco 1.2TB 10000RPM SAS 12GB/s Hot-Swappable 2.5-inch Hard Drive,ucs-hd12tb10k12g-cisco-systems-inc-server-hard-drive,56.35,,Cisco Systems Inc,Refurbished,UCS-HD12TB10K12G.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD12TB10K12G Cisco Systems Inc Server Hard Drive,,0
UCS-HD12TB10K12G=,,No,UCS-HD12TB10K12G= - Cisco 1.2TB 10000RPM SAS 12G 2.5-inch Hard Drive,UCS-HD12TB10K12G= - Cisco 1.2TB 10000RPM SAS 12GB/s Hot-Swappable 2.5-inch Hard Drive,ucs-hd12tb10k12g-cisco-systems-inc-server-hard-drive,815.23,,Cisco Systems Inc,Refurbished,UCS-HD12TB10K12G.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD12TB10K12G= Cisco Systems Inc Server Hard Drive,,0
UCS-HD12TB10KHY-E,,No,UCS-HD12TB10KHY-E - Cisco 1.2TB 10000RPM SAS 12G 3.5-inch Hard Drive,UCS-HD12TB10KHY-E - Cisco 1.2TB 10000RPM SAS 12GB/s Hot-Swappable 3.5-inch Hard Drive,ucs-hd12tb10khy-e-cisco-systems-inc-server-hard-drive,1017.86,,Cisco Systems Inc,Refurbished,UCS-HD12TB10KHY-E.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD12TB10KHY-E Cisco Systems Inc Server Hard Drive,,0
UCS-HD450G15K12G,,No,UCS-HD450G15K12G - Cisco 450GB 15000RPM SAS 12G 2.5-inch Hard Drive,UCS-HD450G15K12G - Cisco 450GB 15000RPM SAS 12GB/s Hot-Swappable 2.5-inch Hard Drive,ucs-hd450g15k12g-cisco-systems-inc-server-hard-drive,431.54,,Cisco Systems Inc,Refurbished,UCS-HD450G15K12G.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD450G15K12G Cisco Systems Inc Server Hard Drive,,0
UCS-HD450G15K12G=,,No,UCS-HD450G15K12G= - Cisco 450GB 15000RPM SAS 12G 2.5-inch Hard Drive,UCS-HD450G15K12G= - Cisco 450GB 15000RPM SAS 12GB/s Hot-Swappable 2.5-inch Hard Drive,ucs-hd450g15k12g-cisco-systems-inc-server-hard-drive,431.54,,Cisco Systems Inc,Refurbished,UCS-HD450G15K12G.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD450G15K12G= Cisco Systems Inc Server Hard Drive,,0
UCS-HD600G10KS4K,,No,UCS-HD600G10KS4K - Cisco 600GB 10000RPM SAS 12G 2.5-inch Hard Drive,UCS-HD600G10KS4K - Cisco 600GB 10000RPM SAS 12GB/s Hot-Swappable 2.5-inch Hard Drive,ucs-hd600g10ks4k-cisco-systems-inc-server-hard-drive,93.03,,Cisco Systems Inc,Refurbished,UCS-HD600G10KS4K.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD600G10KS4K Cisco Systems Inc Server Hard Drive,,0
UCS-HD600G10KS4K=,,No,UCS-HD600G10KS4K= - Cisco 600GB 10000RPM SAS 12G 2.5-inch Hard Drive,UCS-HD600G10KS4K= - Cisco 600GB 10000RPM SAS 12GB/s Hot-Swappable 2.5-inch Hard Drive,ucs-hd600g10ks4k-cisco-systems-inc-server-hard-drive,281.47,,Cisco Systems Inc,Refurbished,UCS-HD600G10KS4K.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD600G10KS4K= Cisco Systems Inc Server Hard Drive,,0
UCS-HD600G15K12G,,No,UCS-HD600G15K12G - Cisco 600GB 15000RPM SAS 12G 2.5-inch Hard Drive,UCS-HD600G15K12G - Cisco 600GB 15000RPM SAS 12GB/s Hot-Swappable 2.5-inch Hard Drive,ucs-hd600g15k12g-cisco-systems-inc-server-hard-drive,139.63,,Cisco Systems Inc,Refurbished,UCS-HD600G15K12G.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD600G15K12G Cisco Systems Inc Server Hard Drive,,0
UCS-HD600G15K12G=,,No,UCS-HD600G15K12G= - Cisco 600GB 15000RPM SAS 12G 2.5-inch Hard Drive,UCS-HD600G15K12G= - Cisco 600GB 15000RPM SAS 12GB/s Hot-Swappable 2.5-inch Hard Drive,ucs-hd600g15k12g-cisco-systems-inc-server-hard-drive,1469.37,,Cisco Systems Inc,Refurbished,UCS-HD600G15K12G.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD600G15K12G= Cisco Systems Inc Server Hard Drive,,0
UCS-HD900G10K12G,,No,UCS-HD900G10K12G - Cisco 900GB 10000RPM SAS 12G 2.5-inch Hard Drive,UCS-HD900G10K12G - Cisco 900GB 10000RPM SAS 12GB/s Hot-Swappable 2.5-inch Hard Drive,ucs-hd900g10k12g-cisco-systems-inc-server-hard-drive,236.78,,Cisco Systems Inc,Refurbished,UCS-HD900G10K12G.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD900G10K12G Cisco Systems Inc Server Hard Drive,,0
UCS-HDD300GI2F208,,No,UCS-HDD300GI2F208 - Cisco 300GB 15000RPM SAS 6G 3.5-inch Hard Drive,UCS-HDD300GI2F208 - Cisco 300GB 15000RPM SAS 6GB/s Hot-Pluggable 3.5-inch Hard Drive,ucs-hdd300gi2f208-cisco-systems-inc-server-hard-drive,479.87,,Cisco Systems Inc,Refurbished,UCS-HDD300GI2F208.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HDD300GI2F208 Cisco Systems Inc Server Hard Drive,,0
HDD-7835-I2-146=,,No,HDD-7835-I2-146= - Cisco 146GB 10000RPM SAS 3G 2.5-inch Hard Drive,HDD-7835-I2-146= - Cisco 146GB 10000RPM SAS 3GB/s Hot-Swappable 2.5-inch Hard Drive,hdd-7835-i2-146-cisco-systems-inc-server-hard-drive,319.45,,Cisco Systems Inc,Refurbished,HDD-7835-I2-146.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,HDD-7835-I2-146= Cisco Systems Inc Server Hard Drive,,0
HDD-7845-I2-146=,,No,HDD-7845-I2-146= - Cisco 146GB 10000RPM SAS 3G 2.5-inch Hard Drive,HDD-7845-I2-146= - Cisco 146GB 10000RPM SAS 3GB/s Hot-Pluggable 2.5-inch Hard Drive,hdd-7845-i2-146-cisco-systems-inc-server-hard-drive,319.45,,Cisco Systems Inc,Refurbished,HDD-7845-I2-146.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,HDD-7845-I2-146= Cisco Systems Inc Server Hard Drive,,0
R200D500GCSATA03,,No,R200D500GCSATA03 - Cisco 500GB 7200RPM SATA 3G 3.5-inch Hard Drive,R200D500GCSATA03 - Cisco 500GB 7200RPM SATA 3GB/s Hot-Swappable 3.5-inch Hard Drive,r200d500gcsata03-cisco-systems-inc-server-hard-drive,382.65,,Cisco Systems Inc,Refurbished,R200D500GCSATA03.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,R200D500GCSATA03 Cisco Systems Inc Server Hard Drive,,0
A03-D500GC3,,No,A03-D500GC3 - Cisco 500GB 7200RPM SATA 6G 2.5-inch Hard Drive,A03-D500GC3 - Cisco 500GB 7200RPM SATA 6GB/s Hot-Pluggable 2.5-inch SFF Hard Drive,a03-d500gc3-cisco-systems-inc-server-hard-drive,76.11,,Cisco Systems Inc,Refurbished,A03-D500GC3.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,A03-D500GC3 Cisco Systems Inc Server Hard Drive,,0
HDD-7845-H2-72=,,No,HDD-7845-H2-72= - Cisco 72GB SAS 10000RPM 3G 3.5-inch Hard Drive,HDD-7845-H2-72= - Cisco 72GB SAS 3GB/s 10000RPM Hot-Swappable 3.5-inch Hard Drive,hdd-7845-h2-72-cisco-systems-inc-server-hard-drive,94.42,,Cisco Systems Inc,Refurbished,HDD-7845-H2-72.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,HDD-7845-H2-72= Cisco Systems Inc Server Hard Drive,,0
UCS-HD600G10K12G=,,No,UCS-HD600G10K12G= - Cisco 600GB 10000RPM SAS 12G 2.5-inch Hard Drive,UCS-HD600G10K12G= - Cisco 600GB 10000RPM SAS 12GB/s Hot Swap 2.5-inch Hard Drive,ucs-hd600g10k12g-cisco-systems-inc-server-hard-drive,276.29,,Cisco Systems Inc,Refurbished,UCS-HD600G10K12G.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD600G10K12G= Cisco Systems Inc Server Hard Drive,,0
UCS-HDD1TI2F212,,No,UCS-HDD1TI2F212 - Cisco 1TB 7200RPM SAS 3G 3.5-inch Hard Drive,UCS-HDD1TI2F212 - Cisco 1TB 7200RPM SAS 3GB/s Hot-Pluggable 3.5-inch Hard Drive,ucs-hdd1ti2f212-cisco-systems-inc-server-hard-drive,109.94,,Cisco Systems Inc,Refurbished,UCS-HDD1TI2F212.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HDD1TI2F212 Cisco Systems Inc Server Hard Drive,,0
UCS-HDD2TI2F213,,No,UCS-HDD2TI2F213 - Cisco 2TB 7200RPM SAS 6G 3.5-inch Hard Drive,UCS-HDD2TI2F213 - Cisco 2TB 7200RPM SAS 6GB/s Hot-Pluggable 3.5-inch Hard Drive,ucs-hdd2ti2f213-cisco-systems-inc-server-hard-drive,372.06,,Cisco Systems Inc,Refurbished,UCS-HDD2TI2F213.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HDD2TI2F213 Cisco Systems Inc Server Hard Drive,,0
UCS-HDD3TI2F214,,No,UCS-HDD3TI2F214 - Cisco 3TB 7200RPM SAS 6G 3.5-inch Hard Drive,UCS-HDD3TI2F214 - Cisco 3TB 7200RPM SAS 6GB/s Hot-Pluggable 3.5-inch Hard Drive,ucs-hdd3ti2f214-cisco-systems-inc-server-hard-drive,211.42,,Cisco Systems Inc,Refurbished,UCS-HDD3TI2F214.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HDD3TI2F214 Cisco Systems Inc Server Hard Drive,,0
A03-D1TBSATA,,No,A03-D1TBSATA - Cisco 1TB 7200RPM SATA 6G 2.5-inch Hard Drive,A03-D1TBSATA - Cisco 1TB 7200RPM SATA 6GB/s Hot-Pluggable 64MB Cache 2.5-inch Hard Drive,a03-d1tbsata-cisco-systems-inc-server-hard-drive,132.89,,Cisco Systems Inc,Refurbished,A03-D1TBSATA.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,A03-D1TBSATA Cisco Systems Inc Server Hard Drive,,0
R200-D1TC03,,No,R200-D1TC03 - Cisco 1TB 7200RPM SAS 6G 3.5-inch Hard Drive,R200-D1TC03 - Cisco 1TB 7200RPM SAS 6GB/s Hot-Swappable 3.5-inch Hard Drive,r200-d1tc03-cisco-systems-inc-server-hard-drive,310.95,,Cisco Systems Inc,Refurbished,R200-D1TC03.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,R200-D1TC03 Cisco Systems Inc Server Hard Drive,,0
R200-D2TC03,,No,R200-D2TC03 - Cisco 2TB 7200RPM SAS 6G 3.5-inch Hard Drive,R200-D2TC03 - Cisco 2TB 7200RPM SAS 6GB/s Hot-Swappable 3.5-inch Hard Drive,r200-d2tc03-cisco-systems-inc-server-hard-drive,256.19,,Cisco Systems Inc,Refurbished,R200-D2TC03.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,R200-D2TC03 Cisco Systems Inc Server Hard Drive,,0
UCS-HD18TB10KS4K=,,No,UCS-HD18TB10KS4K= - Cisco 1.8GB 10000RPM SAS 12G 2.5-inch Hard Drive,UCS-HD18TB10KS4K= - Cisco 1.8GB 10000RPM SAS 12GB/s 2.5-inch SFF Hard Drive,ucs-hd18tb10ks4k-cisco-systems-inc-server-hard-drive,244.11,,Cisco Systems Inc,Refurbished,UCS-HD18TB10KS4K.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD18TB10KS4K= Cisco Systems Inc Server Hard Drive,,0
UCS-HD4T7KS3-E,,No,UCS-HD4T7KS3-E - Cisco 4TB 7200RPM SAS 6G 3.5-inch Hard Drive,UCS-HD4T7KS3-E - Cisco 4TB 7200RPM SAS 6GB/s Hot-Pluggable 3.5-inch Hard Drive,ucs-hd4t7ks3-e-cisco-systems-inc-server-hard-drive,118.39,,Cisco Systems Inc,Refurbished,UCS-HD4T7KS3-E.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HD4T7KS3-E Cisco Systems Inc Server Hard Drive,,0
UCS-HDD300GI2F105=,,No,UCS-HDD300GI2F105= - Cisco 300GB 15000RPM SAS 6G 3.5-inch Hard Drive,UCS-HDD300GI2F105= - Cisco 300GB 15000RPM SAS 6GB/s SFF 3.5-inch Hard Drive,ucs-hdd300gi2f105-cisco-systems-inc-server-hard-drive,321.02,,Cisco Systems Inc,Refurbished,UCS-HDD300GI2F105.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,UCS-HDD300GI2F105= Cisco Systems Inc Server Hard Drive,,0
0B29867,,No,0B29867 - Cisco 3TB 7200RPM SAS 6GB/s 64MB Cache 3.5-inch Hard Drive,0B29867 - Cisco 3TB 7200RPM SAS 6GB/s 64MB Cache 3.5-inch Hard Drive,0b29867-cisco-systems-inc-server-hard-drive,709.1,,Cisco Systems Inc,Refurbished,0B29867.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,0B29867 Cisco Systems Inc Server Hard Drive,,0
1GR202-175,,No,1GR202-175 - Cisco 1.8TB 10000RPM SAS 12GB/s 2.5-inch SFF Hard Drive,1GR202-175 - Cisco 1.8TB 10000RPM SAS 12GB/s 2.5-inch SFF Hard Drive,1gr202-175-cisco-systems-inc-server-hard-drive,180.92,,Cisco Systems Inc,Refurbished,1GR202-175.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,1GR202-175 Cisco Systems Inc Server Hard Drive,,0
58-0113-01,,No,58-0113-01 - Cisco 300GB 10000RPM SAS 6GB/s 2.5-inch Hard Drive,58-0113-01 - Cisco 300GB 10000RPM SAS 6GB/s 64MB Cache 2.5-inch Hard Drive,58-0113-01-cisco-systems-inc-server-hard-drive,94.42,,Cisco Systems Inc,Refurbished,58-0113-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-0113-01 Cisco Systems Inc Server Hard Drive,,0
58-0132-01,,No,58-0132-01 - Cisco 450GB 10000RPM SAS 6GB/s 2.5-inch Hard Drive,58-0132-01 - Cisco 450GB 10000RPM SAS 6GB/s 2.5-inch Hard Drive,58-0132-01-cisco-systems-inc-server-hard-drive,167.17,,Cisco Systems Inc,Refurbished,58-0132-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-0132-01 Cisco Systems Inc Server Hard Drive,,0
58-0137-01,,No,58-0137-01 - Cisco 3TB 7200RPM SAS 6GB/s 3.5-inch LFF Hard Drive,58-0137-01 - Cisco 3TB 7200RPM SAS 6GB/s 3.5-inch LFF Hard Drive,58-0137-01-cisco-systems-inc-server-hard-drive,162.93,,Cisco Systems Inc,Refurbished,58-0137-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-0137-01 Cisco Systems Inc Server Hard Drive,,0
58-0141-01,,No,58-0141-01 - Cisco 900GB 10000RPM SAS 6GB/s 2.5-inch Hard Drive,58-0141-01 - Cisco 900GB 10000RPM SAS 6GB/s 2.5-inch Hard Drive,58-0141-01-cisco-systems-inc-server-hard-drive,288.12,,Cisco Systems Inc,Refurbished,58-0141-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-0141-01 Cisco Systems Inc Server Hard Drive,,0
58-0143-01,,No,58-0143-01 - Cisco 3TB 7200RPM SAS 6GB/s 3.5-inch LFF Hard Drive,58-0143-01 - Cisco 3TB 7200RPM SAS 6GB/s 64MB Cache 3.5-inch LFF Hard Drive,58-0143-01-cisco-systems-inc-server-hard-drive,184.72,,Cisco Systems Inc,Refurbished,58-0143-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-0143-01 Cisco Systems Inc Server Hard Drive,,0
58-0158-01,,No,58-0158-01 - Cisco 4TB 7200RPM SAS 3.5-inch Hard Drive,58-0158-01 - Cisco 4TB 7200RPM SAS 3.5-inch Hard Drive,58-0158-01-cisco-systems-inc-server-hard-drive,140.52,,Cisco Systems Inc,Refurbished,58-0158-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-0158-01 Cisco Systems Inc Server Hard Drive,,0
58-0160-01,,No,58-0160-01 - Cisco 1.3TB 10000RPM SAS 6GB/s 2.5-inch Hard Drive,58-0160-01 - Cisco 1.3TB 10000RPM SAS 6GB/s 64MB Cache 2.5-inch Hard Drive,58-0160-01-cisco-systems-inc-server-hard-drive,138.58,,Cisco Systems Inc,Refurbished,58-0160-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-0160-01 Cisco Systems Inc Server Hard Drive,,0
58-100141-01,,No,58-100141-01 - Cisco 1.8TB 10000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100141-01 - Cisco 1.8TB 10000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100141-01-cisco-systems-inc-server-hard-drive,135.3,,Cisco Systems Inc,Refurbished,58-100141-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-100141-01 Cisco Systems Inc Server Hard Drive,,0
58-100169-01,,No,58-100169-01 - Cisco 300GB 10000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100169-01 - Cisco 300GB 10000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100169-01-cisco-systems-inc-server-hard-drive,321.63,,Cisco Systems Inc,Refurbished,58-100169-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-100169-01 Cisco Systems Inc Server Hard Drive,,0
58-100175-01,,No,58-100175-01 - Cisco 300GB 15000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100175-01 - Cisco 300GB 15000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100175-01-cisco-systems-inc-server-hard-drive,370.09,,Cisco Systems Inc,Refurbished,58-100175-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-100175-01 Cisco Systems Inc Server Hard Drive,,0
58-100178-01,,No,58-100178-01 - Cisco 600GB 10000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100178-01 - Cisco 600GB 10000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100178-01-cisco-systems-inc-server-hard-drive,534.61,,Cisco Systems Inc,Refurbished,58-100178-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-100178-01 Cisco Systems Inc Server Hard Drive,,0
58-100179-01,,No,58-100179-01 - Cisco 900GB 10000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100179-01 - Cisco 900GB 10000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100179-01-cisco-systems-inc-server-hard-drive,583.34,,Cisco Systems Inc,Refurbished,58-100179-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-100179-01 Cisco Systems Inc Server Hard Drive,,0
58-100180-01,,No,58-100180-01 - Cisco 1.2TB 10000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100180-01 - Cisco 1.2TB 10000RPM SAS 12GB/s 2.5-inch Hard Drive,58-100180-01-cisco-systems-inc-server-hard-drive,311.93,,Cisco Systems Inc,Refurbished,58-100180-01.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,58-100180-01 Cisco Systems Inc Server Hard Drive,,0
800-35674-02,,No,800-35674-02 - Cisco 250GB 7200RPM SATA 6GB/s 2.5-inch Hard Drive,800-35674-02 - Cisco 250GB 7200RPM SATA 6GB/s 64MB Cache 2.5-inch Hard Drive,800-35674-02-cisco-systems-inc-server-hard-drive,221.44,,Cisco Systems Inc,Refurbished,800-35674-02.jpg,,Storage Devices/Hard Disk Drives/Server Hard Drive,100,3,lbs,0,0,0,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,800-35674-02 Cisco Systems Inc Server Hard Drive,,0
